home_club_name,away_club_name,game_id,date,season,home_club_id,away_club_id,home_club_position,away_club_position,results,Difference value home et away,Ratio value home par away,home_team_value,away_team_value,LOG Ratio value home par away,difference classement,winrate_home 1 ans,winrate_away 1 ans,difference winrate home-away 1 ans,winrate_home 2 ans,winrate_away 2 ans,difference winrate home-away 2 ans,winrate_home 3 ans,winrate_away 3 ans,difference winrate home-away 3 ans,evolution difference winrate home-away entre 3 et 1 ans,winrate_confrontation_home 1 ans,winrate_confrontation_home 2 ans,winrate_confrontation_home 3 ans,pos_moy_home_1_ans,pos_moy_away_1_ans,difference classement moyen home-away 1 ans,pos_moy_home_2_ans,pos_moy_away_2_ans,difference classement moyen home-away 2 ans,pos_moy_home_3_ans,pos_moy_away_3_ans,difference classement moyen home-away 3 ans,evolution classement home 3 et 1 ans,evolution classement away 3 et 1 ans,evolution difference classement entre équipes entre 3 et 1 ans,nouveau club home 1 ans,nouveau club away 1 ans,nouveau club home 3 ans,nouveau club away 3 ans,diffbut_moy_home_1_ans,diffbut_moy_away_1_ans,difference de buts moyenne home-away 1 ans,diffbut_moy_home_2_ans,diffbut_moy_away_2_ans,difference de buts moyenne home-away 2 ans,diffbut_moy_home_3_ans,diffbut_moy_away_3_ans,difference de buts moyenne home-away 3 ans,evolution difference de buts home 3 et 1 ans,evolution difference de buts away 3 et 1 ans,evolution difference de buts entre équipes entre 3 et 1 ans,diffbut_moy_confrontation_1_ans,diffbut_moy_confrontation_2_ans,diffbut_moy_confrontation_3_ans
Paris Saint-Germain Football Club,Football Club Lorient-Bretagne Sud,3589477,2022-04-03,2021,583,1158,1.0,16.0,1.0,590200000.0,25.798319327731093,614000000.0,23800000.0,3.2503093474697136,-15.0,0.7368421052631579,0.40789473684210525,0.3289473684210526,0.7846153846153846,0.40789473684210525,0.37672064777327935,0.7961165048543689,0.40789473684210525,0.38822176801226366,-0.05927439959121106,0.5,0.5,0.5,3.0526315789473686,16.81578947368421,-13.76315789473684,2.353846153846154,16.81578947368421,-14.461943319838054,1.8640776699029127,16.81578947368421,-14.951711803781297,1.188553909044456,0.0,1.1885539090444563,0,0,0,0,1.5263157894736843,-0.47368421052631576,2.0,1.676923076923077,-0.47368421052631576,2.1506072874493927,1.7378640776699028,-0.47368421052631576,2.2115482881962185,-0.21154828819621851,0.0,-0.21154828819621851,0.5,0.5,0.5
AS Saint-Étienne,Olympique de Marseille,3589478,2022-04-03,2021,618,244,18.0,2.0,-1.0,-34300000.0,0.5602564102564103,43700000.0,78000000.0,-0.5793607245880472,16.0,0.4473684210526316,0.5789473684210527,-0.13157894736842107,0.42424242424242425,0.6363636363636364,-0.2121212121212121,0.4951923076923077,0.6105769230769231,-0.11538461538461542,-0.016194331983805654,1.0,0.5,0.5,12.447368421052632,5.7894736842105265,6.657894736842105,12.56060606060606,5.333333333333333,7.2272727272727275,9.932692307692308,5.298076923076923,4.634615384615385,2.5146761133603235,0.4913967611336032,2.0232793522267203,0,0,0,0,-0.3157894736842105,0.18421052631578946,-0.5,-0.42424242424242425,0.2878787878787879,-0.7121212121212122,-0.09615384615384616,0.25961538461538464,-0.3557692307692308,-0.21963562753036436,-0.07540485829959517,-0.14423076923076922,1.5,0.0,-0.16666666666666666
Racing Club de Strasbourg Alsace,Racing Club de Lens,3589479,2022-04-03,2021,667,826,4.0,10.0,1.0,-55300000.0,0.26851851851851855,20300000.0,75600000.0,-1.3148353971377456,-6.0,0.40789473684210525,0.5526315789473685,-0.14473684210526322,0.4461538461538462,0.5526315789473685,-0.1064777327935223,0.46601941747572817,0.5526315789473685,-0.0866121614716403,-0.058124680633622916,0.5,0.5,0.5,16.18421052631579,6.342105263157895,9.842105263157897,14.953846153846154,6.342105263157895,8.61174089068826,12.864077669902912,6.342105263157895,6.521972406745017,3.3201328564128794,0.0,3.3201328564128803,0,0,0,0,-0.23684210526315788,0.02631578947368421,-0.2631578947368421,-0.13846153846153847,0.02631578947368421,-0.16477732793522268,0.009708737864077669,0.02631578947368421,-0.01660705160960654,-0.24655084312723555,0.0,-0.24655084312723555,0.0,0.0,0.0
ESTAC Troyes,Stade de Reims,3589480,2022-04-03,2021,1095,1421,15.0,13.0,1.0,-4400000.0,0.7953488372093023,17100000.0,21500000.0,-0.22897447162500303,2.0,0.35,0.4342105263157895,-0.08421052631578951,0.35,0.48484848484848486,-0.13484848484848488,0.35,0.5096153846153846,-0.1596153846153846,0.07540485829959509,0.5,0.5,0.5,20.0,14.657894736842104,5.342105263157896,20.0,11.636363636363637,8.363636363636363,20.0,10.711538461538462,9.288461538461538,0.0,3.9463562753036427,-3.9463562753036427,1,0,1,0,0.0,-0.21052631578947367,0.21052631578947367,0.0,-0.045454545454545456,0.045454545454545456,0.0,-0.057692307692307696,0.057692307692307696,0.0,-0.15283400809716596,0.15283400809716596,0.0,0.0,0.0
Angers SCO,Lille Olympique Sporting Club Lille Métropole,3589497,2022-04-10,2021,1420,1082,14.0,7.0,0.0,-67500000.0,0.18181818181818182,15000000.0,82500000.0,-1.7047480922384253,7.0,0.42105263157894735,0.7763157894736842,-0.35526315789473684,0.45454545454545453,0.7045454545454546,-0.25000000000000006,0.46153846153846156,0.7019230769230769,-0.2403846153846153,-0.11487854251012153,0.5,0.25,0.3333333333333333,10.026315789473685,2.0789473684210527,7.947368421052632,8.954545454545455,3.4696969696969697,5.484848484848485,10.442307692307692,3.076923076923077,7.365384615384615,-0.41599190283400667,-0.9979757085020244,0.5819838056680169,0,0,0,0,-0.47368421052631576,1.0789473684210527,-1.5526315789473684,-0.3484848484848485,0.7424242424242424,-1.0909090909090908,-0.2692307692307692,0.8076923076923077,-1.0769230769230769,-0.20445344129554655,0.27125506072874495,-0.4757085020242915,0.0,-0.75,-1.1666666666666667
FC Girondins Bordeaux,Football Club de Metz,3589498,2022-04-10,2021,40,347,19.0,20.0,1.0,-6200000.0,0.693069306930693,14000000.0,20200000.0,-0.36662527479190055,-1.0,0.42105263157894735,0.4605263157894737,-0.03947368421052633,0.45454545454545453,0.4621212121212121,-0.007575757575757569,0.4375,0.4621212121212121,-0.0246212121212121,-0.014852472089314228,0.25,0.625,0.625,11.736842105263158,10.710526315789474,1.0263157894736832,10.575757575757576,12.93939393939394,-2.3636363636363633,11.336538461538462,12.93939393939394,-1.6028554778554778,0.40030364372469585,-2.228867623604465,2.629171267329161,0,0,0,0,-0.3684210526315789,-0.10526315789473684,-0.2631578947368421,-0.12121212121212122,-0.18181818181818182,0.06060606060606061,-0.15384615384615385,-0.18181818181818182,0.02797202797202797,-0.21457489878542507,0.07655502392344499,-0.29112992270887006,-0.5,0.5,0.5
Stade brestois 29,Football Club de Nantes,3589499,2022-04-10,2021,3911,995,12.0,9.0,0.0,-48800000.0,0.38616352201257864,30700000.0,79500000.0,-0.9514943670671346,3.0,0.39473684210526316,0.40789473684210525,-0.01315789473684209,0.42424242424242425,0.4318181818181818,-0.007575757575757569,0.42424242424242425,0.4423076923076923,-0.018065268065268036,0.004907373328425946,0.0,0.16666666666666666,0.16666666666666666,13.342105263157896,16.13157894736842,-2.7894736842105257,13.045454545454545,12.545454545454545,0.5,13.045454545454545,13.067307692307692,-0.021853146853146654,0.2966507177033506,3.0642712550607296,-2.767620537357379,0,0,0,0,-0.42105263157894735,-0.21052631578947367,-0.21052631578947367,-0.2878787878787879,-0.16666666666666666,-0.12121212121212124,-0.2878787878787879,-0.10576923076923077,-0.18210955710955712,-0.13317384370015944,-0.1047570850202429,-0.028416758679916554,-2.5,-1.6666666666666667,-1.6666666666666667
Clermont Foot 63,Paris Saint-Germain Football Club,3589500,2022-04-09,2021,3524,583,17.0,1.0,-1.0,-570200000.0,0.040067340067340064,23800000.0,594000000.0,-3.217193738685216,16.0,0.35,0.7368421052631579,-0.3868421052631579,0.35,0.7846153846153846,-0.4346153846153846,0.35,0.7961165048543689,-0.44611650485436893,0.05927439959121106,0.5,0.5,0.5,20.0,3.0526315789473686,16.94736842105263,20.0,2.353846153846154,17.646153846153847,20.0,1.8640776699029127,18.135922330097088,0.0,1.188553909044456,-1.1885539090444581,1,0,1,0,0.0,1.5263157894736843,-1.5263157894736843,0.0,1.676923076923077,-1.676923076923077,0.0,1.7378640776699028,-1.7378640776699028,0.0,-0.21154828819621851,0.21154828819621851,0.0,0.0,0.0
Racing Club de Lens,Olympique Gymnaste Club Nice Côte d'Azur,3589501,2022-04-10,2021,826,417,8.0,5.0,1.0,-39400000.0,0.6099009900990099,61600000.0,101000000.0,-0.4944586463017854,3.0,0.5526315789473685,0.4868421052631579,0.06578947368421056,0.5526315789473685,0.5075757575757576,0.045055821371610905,0.5526315789473685,0.5192307692307693,0.0334008097165992,0.032388663967611364,0.0,0.0,0.0,6.342105263157895,10.131578947368421,-3.7894736842105265,6.342105263157895,9.772727272727273,-3.4306220095693787,6.342105263157895,9.64423076923077,-3.3021255060728754,0.0,0.4873481781376512,-0.4873481781376512,0,0,0,0,0.02631578947368421,-0.07894736842105263,0.10526315789473684,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,-0.04807692307692308,0.07439271255060728,0.0,-0.030870445344129548,0.030870445344129555,-1.0,-1.0,-1.0
Football Club Lorient-Bretagne Sud,AS Saint-Étienne,3589502,2022-04-08,2021,1158,618,16.0,18.0,1.0,-20900000.0,0.5324384787472036,23800000.0,44700000.0,-0.6302879209420941,-2.0,0.40789473684210525,0.4473684210526316,-0.03947368421052633,0.40789473684210525,0.42424242424242425,-0.016347687400319,0.40789473684210525,0.4951923076923077,-0.08729757085020245,0.04782388663967613,0.5,0.5,0.5,16.81578947368421,12.447368421052632,4.368421052631577,16.81578947368421,12.56060606060606,4.255183413078148,16.81578947368421,9.932692307692308,6.8830971659919005,0.0,2.5146761133603235,-2.5146761133603235,0,0,0,0,-0.47368421052631576,-0.3157894736842105,-0.15789473684210525,-0.47368421052631576,-0.42424242424242425,-0.04944178628389151,-0.47368421052631576,-0.09615384615384616,-0.3775303643724696,0.0,-0.21963562753036436,0.21963562753036436,-0.5,-0.5,-0.5
Olympique de Marseille,Montpellier Hérault Sport Club,3589503,2022-04-10,2021,244,969,2.0,11.0,1.0,400000.0,1.0070671378091873,57000000.0,56600000.0,0.007042282625412951,-9.0,0.5789473684210527,0.5263157894736842,0.052631578947368474,0.6363636363636364,0.5227272727272727,0.11363636363636365,0.6105769230769231,0.5432692307692307,0.0673076923076924,-0.014676113360323928,0.75,0.6666666666666666,0.6,5.7894736842105265,7.868421052631579,-2.078947368421052,5.333333333333333,8.287878787878787,-2.954545454545454,5.298076923076923,7.278846153846154,-1.9807692307692308,0.4913967611336032,0.5895748987854246,-0.09817813765182137,0,0,0,0,0.18421052631578946,-0.05263157894736842,0.23684210526315788,0.2878787878787879,-0.015151515151515152,0.30303030303030304,0.25961538461538464,0.09615384615384616,0.1634615384615385,-0.07540485829959517,-0.14878542510121456,0.07338056680161939,1.0,0.6666666666666666,0.0
Association sportive de Monaco Football Club,ESTAC Troyes,3589504,2022-04-10,2021,162,1095,6.0,15.0,1.0,86900000.0,5.549738219895288,106000000.0,19100000.0,1.713750759059483,-9.0,0.7105263157894737,0.35,0.3605263157894737,0.6287878787878788,0.35,0.2787878787878788,0.5336538461538461,0.35,0.18365384615384617,0.17687246963562753,0.5,0.5,0.5,5.184210526315789,20.0,-14.81578947368421,8.43939393939394,20.0,-11.56060606060606,11.39423076923077,20.0,-8.60576923076923,-6.210020242914981,0.0,-6.210020242914981,0,1,0,1,0.8947368421052632,0.0,0.8947368421052632,0.5151515151515151,0.0,0.5151515151515151,0.14423076923076922,0.0,0.14423076923076922,0.7505060728744939,0.0,0.7505060728744939,0.0,0.0,0.0
Stade de Reims,Stade Rennais Football Club,3589505,2022-04-09,2021,1421,273,13.0,3.0,-1.0,-66500000.0,0.24858757062146894,22000000.0,88500000.0,-1.391960098655568,10.0,0.4342105263157895,0.5526315789473685,-0.11842105263157898,0.48484848484848486,0.5833333333333334,-0.09848484848484851,0.5096153846153846,0.5576923076923077,-0.04807692307692313,-0.07034412955465585,0.5,0.75,0.8333333333333334,14.657894736842104,5.894736842105263,8.763157894736842,11.636363636363637,5.318181818181818,6.318181818181818,10.711538461538462,7.490384615384615,3.2211538461538467,3.9463562753036427,-1.5956477732793521,5.542004048582996,0,0,0,0,-0.21052631578947367,0.3157894736842105,-0.5263157894736842,-0.045454545454545456,0.3939393939393939,-0.4393939393939394,-0.057692307692307696,0.27884615384615385,-0.33653846153846156,-0.15283400809716596,0.036943319838056654,-0.18977732793522262,0.0,0.5,1.0
Racing Club de Strasbourg Alsace,Olympique Lyonnais,3589506,2022-04-10,2021,667,1041,4.0,10.0,0.0,-45700000.0,0.2803149606299213,17800000.0,63500000.0,-1.2718414486006064,-6.0,0.40789473684210525,0.7105263157894737,-0.3026315789473684,0.4461538461538462,0.6287878787878788,-0.1826340326340326,0.46601941747572817,0.6442307692307693,-0.1782113517550411,-0.12442022719232732,0.0,0.125,0.16666666666666666,16.18421052631579,4.868421052631579,11.315789473684212,14.953846153846154,6.363636363636363,8.59020979020979,12.864077669902912,5.451923076923077,7.412154592979835,3.3201328564128794,-0.5835020242914979,3.9036348807043773,0,0,0,0,-0.23684210526315788,1.0,-1.236842105263158,-0.13846153846153847,0.803030303030303,-0.9414918414918414,0.009708737864077669,0.7307692307692307,-0.7210604929051531,-0.24655084312723555,0.2692307692307693,-0.5157816123580049,-2.0,-1.25,-1.1666666666666667
Lille Olympique Sporting Club Lille Métropole,Racing Club de Lens,3589524,2022-04-16,2021,1082,826,9.0,7.0,-1.0,2500000.0,1.0297619047619047,86500000.0,84000000.0,0.02932761509451992,2.0,0.7763157894736842,0.5526315789473685,0.2236842105263157,0.7045454545454546,0.5526315789473685,0.1519138755980861,0.7019230769230769,0.5526315789473685,0.1492914979757084,0.07439271255060731,1.0,1.0,1.0,2.0789473684210527,6.342105263157895,-4.2631578947368425,3.4696969696969697,6.342105263157895,-2.872408293460925,3.076923076923077,6.342105263157895,-3.2651821862348176,-0.9979757085020244,0.0,-0.9979757085020249,0,0,0,0,1.0789473684210527,0.02631578947368421,1.0526315789473684,0.7424242424242424,0.02631578947368421,0.7161084529505582,0.8076923076923077,0.02631578947368421,0.7813765182186235,0.27125506072874495,0.0,0.27125506072874483,3.5,3.5,3.5
Olympique Lyonnais,FC Girondins Bordeaux,3589525,2022-04-17,2021,1041,40,8.0,19.0,1.0,37500000.0,5.8076923076923075,45300000.0,7800000.0,1.7591832987934422,-11.0,0.7105263157894737,0.42105263157894735,0.2894736842105263,0.6287878787878788,0.45454545454545453,0.17424242424242425,0.6442307692307693,0.4375,0.20673076923076927,0.08274291497975705,0.75,0.75,0.75,4.868421052631579,11.736842105263158,-6.868421052631579,6.363636363636363,10.575757575757576,-4.212121212121213,5.451923076923077,11.336538461538462,-5.884615384615385,-0.5835020242914979,0.40030364372469585,-0.9838056680161937,0,0,0,0,1.0,-0.3684210526315789,1.368421052631579,0.803030303030303,-0.12121212121212122,0.9242424242424242,0.7307692307692307,-0.15384615384615385,0.8846153846153846,0.2692307692307693,-0.21457489878542507,0.4838056680161944,0.5,0.5,0.5
Football Club de Metz,Clermont Foot 63,3589526,2022-04-17,2021,347,3524,20.0,18.0,0.0,8700000.0,1.5506329113924051,24500000.0,15800000.0,0.43866317751776024,2.0,0.4605263157894737,0.35,0.1105263157894737,0.4621212121212121,0.35,0.11212121212121212,0.4621212121212121,0.35,0.11212121212121212,-0.0015948963317384268,0.5,0.5,0.5,10.710526315789474,20.0,-9.289473684210526,12.93939393939394,20.0,-7.0606060606060606,12.93939393939394,20.0,-7.0606060606060606,-2.228867623604465,0.0,-2.228867623604465,0,1,0,1,-0.10526315789473684,0.0,-0.10526315789473684,-0.18181818181818182,0.0,-0.18181818181818182,-0.18181818181818182,0.0,-0.18181818181818182,0.07655502392344499,0.0,0.07655502392344499,0.0,0.0,0.0
Montpellier Hérault Sport Club,Stade de Reims,3589527,2022-04-17,2021,969,1421,11.0,13.0,0.0,29300000.0,2.0280701754385966,57800000.0,28500000.0,0.707084688403727,-2.0,0.5263157894736842,0.4342105263157895,0.09210526315789469,0.5227272727272727,0.48484848484848486,0.037878787878787845,0.5432692307692307,0.5096153846153846,0.033653846153846145,0.058451417004048545,0.25,0.16666666666666666,0.3,7.868421052631579,14.657894736842104,-6.789473684210526,8.287878787878787,11.636363636363637,-3.3484848484848495,7.278846153846154,10.711538461538462,-3.4326923076923075,0.5895748987854246,3.9463562753036427,-3.356781376518218,0,0,0,0,-0.05263157894736842,-0.21052631578947367,0.15789473684210525,-0.015151515151515152,-0.045454545454545456,0.030303030303030304,0.09615384615384616,-0.057692307692307696,0.15384615384615385,-0.14878542510121456,-0.15283400809716596,0.0040485829959514,-2.0,-1.6666666666666667,-1.2
Football Club de Nantes,Angers SCO,3589528,2022-04-17,2021,995,1420,10.0,14.0,0.0,48400000.0,2.7859778597785976,75500000.0,27100000.0,1.0245989283693238,-4.0,0.40789473684210525,0.42105263157894735,-0.01315789473684209,0.4318181818181818,0.45454545454545453,-0.022727272727272707,0.4423076923076923,0.46153846153846156,-0.019230769230769273,0.006072874493927183,0.75,0.375,0.3333333333333333,16.13157894736842,10.026315789473685,6.105263157894736,12.545454545454545,8.954545454545455,3.59090909090909,13.067307692307692,10.442307692307692,2.625,3.0642712550607296,-0.41599190283400667,3.4802631578947363,0,0,0,0,-0.21052631578947367,-0.47368421052631576,0.2631578947368421,-0.16666666666666666,-0.3484848484848485,0.18181818181818185,-0.10576923076923077,-0.2692307692307692,0.16346153846153844,-0.1047570850202429,-0.20445344129554655,0.09969635627530365,1.0,-0.25,-0.3333333333333333
Olympique Gymnaste Club Nice Côte d'Azur,Football Club Lorient-Bretagne Sud,3589529,2022-04-17,2021,417,1158,4.0,16.0,1.0,97700000.0,6.33879781420765,116000000.0,18300000.0,1.8466891312589895,-12.0,0.4868421052631579,0.40789473684210525,0.07894736842105265,0.5075757575757576,0.40789473684210525,0.09968102073365231,0.5192307692307693,0.40789473684210525,0.11133603238866402,-0.032388663967611364,0.5,0.5,0.5,10.131578947368421,16.81578947368421,-6.684210526315788,9.772727272727273,16.81578947368421,-7.0430622009569355,9.64423076923077,16.81578947368421,-7.171558704453439,0.4873481781376512,0.0,0.4873481781376512,0,0,0,0,-0.07894736842105263,-0.47368421052631576,0.39473684210526316,0.0,-0.47368421052631576,0.47368421052631576,-0.04807692307692308,-0.47368421052631576,0.4256072874493927,-0.030870445344129548,0.0,-0.030870445344129527,0.0,0.0,0.0
Paris Saint-Germain Football Club,Olympique de Marseille,3589530,2022-04-17,2021,583,244,1.0,2.0,1.0,598000000.0,9.422535211267606,669000000.0,71000000.0,2.243104183086913,-1.0,0.7368421052631579,0.5789473684210527,0.1578947368421052,0.7846153846153846,0.6363636363636364,0.14825174825174825,0.7961165048543689,0.6105769230769231,0.18553958177744578,-0.027644844935340585,0.5,0.6666666666666666,0.8,3.0526315789473686,5.7894736842105265,-2.736842105263158,2.353846153846154,5.333333333333333,-2.979487179487179,1.8640776699029127,5.298076923076923,-3.4339992531740107,1.188553909044456,0.4913967611336032,0.6971571479108527,0,0,0,0,1.5263157894736843,0.18421052631578946,1.342105263157895,1.676923076923077,0.2878787878787879,1.3890442890442891,1.7378640776699028,0.25961538461538464,1.4782486930545182,-0.21154828819621851,-0.07540485829959517,-0.1361434298966233,0.5,1.6666666666666667,1.8
Stade Rennais Football Club,Association sportive de Monaco Football Club,3589531,2022-04-15,2021,273,162,3.0,6.0,-1.0,-28500000.0,0.7311320754716981,77500000.0,106000000.0,-0.3131611577527658,-3.0,0.5526315789473685,0.7105263157894737,-0.1578947368421052,0.5833333333333334,0.6287878787878788,-0.045454545454545414,0.5576923076923077,0.5336538461538461,0.024038461538461564,-0.18193319838056676,0.5,0.3333333333333333,0.5,5.894736842105263,5.184210526315789,0.7105263157894735,5.318181818181818,8.43939393939394,-3.121212121212121,7.490384615384615,11.39423076923077,-3.903846153846155,-1.5956477732793521,-6.210020242914981,4.6143724696356285,0,0,0,0,0.3157894736842105,0.8947368421052632,-0.5789473684210527,0.3939393939393939,0.5151515151515151,-0.12121212121212122,0.27884615384615385,0.14423076923076922,0.13461538461538464,0.036943319838056654,0.7505060728744939,-0.7135627530364372,0.0,-0.3333333333333333,0.0
AS Saint-Étienne,Stade brestois 29,3589532,2022-04-16,2021,618,3911,17.0,12.0,1.0,14300000.0,1.4583333333333333,45500000.0,31200000.0,0.377294231141468,5.0,0.4473684210526316,0.39473684210526316,0.05263157894736842,0.42424242424242425,0.42424242424242425,0.0,0.4951923076923077,0.42424242424242425,0.07094988344988346,-0.018318304502515037,0.0,0.125,0.125,12.447368421052632,13.342105263157896,-0.8947368421052637,12.56060606060606,13.045454545454545,-0.4848484848484844,9.932692307692308,13.045454545454545,-3.1127622377622366,2.5146761133603235,0.2966507177033506,2.218025395656973,0,0,0,0,-0.3157894736842105,-0.42105263157894735,0.10526315789473684,-0.42424242424242425,-0.2878787878787879,-0.13636363636363635,-0.09615384615384616,-0.2878787878787879,0.19172494172494176,-0.21963562753036436,-0.13317384370015944,-0.08646178383020492,-2.0,-1.25,-1.25
ESTAC Troyes,Racing Club de Strasbourg Alsace,3589533,2022-04-17,2021,1095,667,15.0,5.0,0.0,-13800000.0,0.5415282392026578,16300000.0,30100000.0,-0.6133600639421134,10.0,0.35,0.40789473684210525,-0.05789473684210528,0.35,0.4461538461538462,-0.0961538461538462,0.35,0.46601941747572817,-0.11601941747572819,0.058124680633622916,0.5,0.5,0.5,20.0,16.18421052631579,3.815789473684209,20.0,14.953846153846154,5.046153846153846,20.0,12.864077669902912,7.135922330097088,0.0,3.3201328564128794,-3.3201328564128794,1,0,1,0,0.0,-0.23684210526315788,0.23684210526315788,0.0,-0.13846153846153847,0.13846153846153847,0.0,0.009708737864077669,-0.009708737864077669,0.0,-0.24655084312723555,0.24655084312723555,0.0,0.0,0.0
